TimeGenerated,ActionType,RemoteIP,RemotePort,RemoteUrl,Protocol,InitiatingProcessAccountName,InitiatingProcessFileName
"Sep 1, 2026 12:27:02 PM",ConnectionAttempt,195.184.76.221,127,,TcpV4,,
"Sep 1, 2026 12:27:06 PM",ConnectionAttempt,185.242.226.60,35573,,TcpV4,,
"Sep 1, 2026 12:27:12 PM",ConnectionAttempt,130.12.180.246,47048,,TcpV4,,
"Sep 1, 2026 12:27:24 PM",ConnectionAttempt,185.242.226.60,50981,,TcpV4,,
"Sep 1, 2026 12:27:24 PM",ConnectionAttempt,89.42.231.200,41167,,TcpV4,,
"Sep 1, 2026 12:27:36 PM",ConnectionAttempt,91.196.152.191,39274,,TcpV4,,
"Sep 1, 2026 12:28:02 PM",ConnectionAttempt,160.179.234.4,55484,,TcpV4,,
"Sep 1, 2026 12:28:02 PM",ConnectionAttempt,160.179.234.4,59266,,TcpV4,,
"Sep 1, 2026 12:28:02 PM",ConnectionAttempt,178.132.198.203,41083,,TcpV4,,
"Sep 1, 2026 12:28:10 PM",ConnectionAttempt,147.185.133.18,50533,,TcpV4,,
"Sep 1, 2026 12:28:24 PM",ConnectionAttempt,195.184.76.175,56494,,TcpV4,,
"Sep 1, 2026 12:28:34 PM",ConnectionAttempt,85.217.140.4,52490,,TcpV4,,
"Sep 1, 2026 12:28:35 PM",ConnectionAcknowledged,20.42.73.31,443,,TcpV4,,
"Sep 1, 2026 12:28:36 PM",ConnectionAttempt,195.184.76.37,40088,,TcpV4,,
"Sep 1, 2026 12:28:38 PM",ConnectionAttempt,85.217.140.47,59499,,TcpV4,,
"Sep 1, 2026 12:28:45 PM",ConnectionAttempt,195.184.76.199,40785,,TcpV4,,
"Sep 1, 2026 12:28:51 PM",ConnectionAttempt,130.12.180.246,58137,,TcpV4,,
"Sep 1, 2026 12:28:51 PM",ConnectionAttempt,35.203.210.5,53885,,TcpV4,,
"Sep 1, 2026 12:29:00 PM",InboundConnectionAccepted,139.162.70.53,34028,,Tcp,network service,mysqld.exe
"Sep 1, 2026 12:29:01 PM",ConnectionAttempt,139.162.70.53,35706,,TcpV4,,
"Sep 1, 2026 12:29:01 PM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 1, 2026 12:29:01 PM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 1, 2026 12:29:05 PM",ConnectionAttempt,91.231.89.147,37143,,TcpV4,,
"Sep 1, 2026 12:29:07 PM",ConnectionAttempt,79.124.49.90,49428,,TcpV4,,
"Sep 1, 2026 12:29:27 PM",ConnectionAttempt,91.231.89.119,53049,,TcpV4,,
"Sep 1, 2026 12:29:29 PM",ConnectionAttempt,85.217.140.10,54180,,TcpV4,,
"Sep 1, 2026 12:29:35 PM",ConnectionAttempt,185.242.3.226,14160,,TcpV4,,
"Sep 1, 2026 12:29:37 PM",ConnectionAttempt,85.217.140.51,49297,,TcpV4,,
"Sep 1, 2026 12:29:41 PM",ConnectionAttempt,79.124.58.90,49436,,TcpV4,,
"Sep 1, 2026 12:29:43 PM",ConnectionAttempt,130.12.180.107,42394,,TcpV4,,
"Sep 1, 2026 12:29:53 PM",ConnectionAttempt,8.216.7.102,42717,,TcpV4,,
"Sep 1, 2026 12:29:59 PM",ConnectionAttempt,195.184.76.191,12934,,TcpV4,,
"Sep 1, 2026 12:30:17 PM",ConnectionAttempt,85.217.140.41,55885,,TcpV4,,
"Sep 1, 2026 12:30:21 PM",ConnectionAttempt,85.217.140.26,44050,,TcpV4,,
"Sep 1, 2026 12:30:31 PM",ConnectionAttempt,85.217.140.20,35556,,TcpV4,,
"Sep 1, 2026 12:30:33 PM",ConnectionAttempt,211.40.167.121,61000,,TcpV4,,
"Sep 1, 2026 12:30:35 PM",ConnectionAttempt,195.184.76.21,34606,,TcpV4,,
"Sep 1, 2026 12:30:37 PM",ConnectionSuccess,48.211.4.16,443,settings-win.data.microsoft.com,Tcp,system,taskhostw.exe
"Sep 1, 2026 12:30:39 PM",ConnectionAcknowledged,48.211.4.16,443,,TcpV4,,
"Sep 1, 2026 12:30:39 PM",SslConnectionInspected,48.211.4.16,443,,Tcp,,
"Sep 1, 2026 12:30:53 PM",ConnectionAttempt,91.231.89.7,32220,,TcpV4,,
"Sep 1, 2026 12:31:11 PM",ConnectionAttempt,195.182.16.23,56513,,TcpV4,,
"Sep 1, 2026 12:31:13 PM",ConnectionAttempt,161.81.122.151,38902,,TcpV4,,
"Sep 1, 2026 12:31:15 PM",ConnectionAttempt,130.12.180.246,45485,,TcpV4,,
"Sep 1, 2026 12:31:19 PM",ConnectionAttempt,79.124.58.198,41643,,TcpV4,,
"Sep 1, 2026 12:31:29 PM",ConnectionAttempt,195.184.76.133,55954,,TcpV4,,
"Sep 1, 2026 12:31:37 PM",ConnectionSuccess,146.75.38.172,80,ctldl.windowsupdate.com,Tcp,network service,svchost.exe
"Sep 1, 2026 12:31:37 PM",ConnectionAcknowledged,146.75.38.172,80,,TcpV4,,
"Sep 1, 2026 12:31:45 PM",ConnectionAttempt,147.185.132.16,57146,,TcpV4,,
"Sep 1, 2026 12:31:53 PM",ConnectionAttempt,91.230.168.21,8490,,TcpV4,,
"Sep 1, 2026 12:32:03 PM",ConnectionAttempt,35.203.210.30,53432,,TcpV4,,
"Sep 1, 2026 12:32:17 PM",ConnectionAttempt,161.129.68.174,52354,,TcpV4,,
"Sep 1, 2026 12:32:19 PM",ConnectionAttempt,85.217.149.73,50833,,TcpV4,,
"Sep 1, 2026 12:32:36 PM",ConnectionAttempt,162.216.149.154,52197,,TcpV4,,
"Sep 1, 2026 12:32:46 PM",ConnectionAttempt,147.185.132.67,56218,,TcpV4,,
"Sep 1, 2026 12:32:48 PM",ConnectionAttempt,91.196.152.125,60220,,TcpV4,,
"Sep 1, 2026 12:32:48 PM",ConnectionAttempt,185.242.226.60,33122,,TcpV4,,
"Sep 1, 2026 12:32:48 PM",ConnectionAttempt,46.247.61.33,46735,,TcpV4,,
"Sep 1, 2026 12:32:52 PM",ConnectionAttempt,100.50.17.159,61234,,TcpV4,,
"Sep 1, 2026 12:33:04 PM",ConnectionAttempt,202.112.47.54,44746,,TcpV4,,
"Sep 1, 2026 12:33:06 PM",ConnectionAttempt,130.12.180.246,62101,,TcpV4,,
"Sep 1, 2026 12:33:16 PM",ConnectionAttempt,144.172.115.90,54661,,TcpV4,,
"Sep 1, 2026 12:33:22 PM",ConnectionAttempt,167.172.129.109,41345,,TcpV4,,
"Sep 1, 2026 12:33:38 PM",ConnectionAttempt,85.217.140.11,56388,,TcpV4,,
"Sep 1, 2026 12:33:42 PM",ConnectionAttempt,79.124.56.222,41587,,TcpV4,,
"Sep 1, 2026 12:33:46 PM",ConnectionAttempt,162.216.150.142,54588,,TcpV4,,
"Sep 1, 2026 12:33:54 PM",ConnectionAttempt,193.163.125.134,40667,,TcpV4,,
"Sep 1, 2026 12:33:56 PM",ConnectionAttempt,45.63.4.69,54248,,TcpV4,,
"Sep 1, 2026 12:33:58 PM",ConnectionAttempt,221.10.187.253,53640,,TcpV4,,
"Sep 1, 2026 12:34:04 PM",ConnectionAttempt,85.217.140.13,44912,,TcpV4,,
"Sep 1, 2026 12:34:10 PM",ConnectionAttempt,3.147.122.184,61234,,TcpV4,,
"Sep 1, 2026 12:34:28 PM",ConnectionAttempt,91.231.89.87,46616,,TcpV4,,
"Sep 1, 2026 12:34:38 PM",ConnectionAttempt,185.242.226.60,33453,,TcpV4,,
"Sep 1, 2026 12:34:44 PM",ConnectionAttempt,130.12.180.246,42694,,TcpV4,,
"Sep 1, 2026 12:34:52 PM",ConnectionAttempt,79.124.56.102,41601,,TcpV4,,
"Sep 1, 2026 12:35:28 PM",ConnectionAttempt,45.135.193.193,58517,,TcpV4,,
"Sep 1, 2026 12:35:28 PM",ConnectionAttempt,185.242.226.60,54934,,TcpV4,,
"Sep 1, 2026 12:35:36 PM",ConnectionAttempt,94.231.206.5,25436,,TcpV4,,
"Sep 1, 2026 12:35:40 PM",ConnectionAttempt,192.161.49.2,35657,,TcpV4,,
"Sep 1, 2026 12:35:52 PM",ConnectionAttempt,85.217.140.32,53391,,TcpV4,,
"Sep 1, 2026 12:35:52 PM",ConnectionAttempt,85.217.140.16,59515,,TcpV4,,
"Sep 1, 2026 12:36:02 PM",ConnectionAttempt,130.12.180.246,56867,,TcpV4,,
"Sep 1, 2026 12:36:10 PM",ConnectionAttempt,148.59.129.92,53741,,TcpV4,,
"Sep 1, 2026 12:36:25 PM",ConnectionAttempt,192.248.150.180,37581,,TcpV4,,
"Sep 1, 2026 12:36:29 PM",ConnectionAttempt,47.251.68.77,23482,,TcpV4,,
"Sep 1, 2026 12:36:39 PM",ConnectionAttempt,85.217.140.45,59478,,TcpV4,,
"Sep 1, 2026 12:36:45 PM",ConnectionAttempt,85.217.140.9,50382,,TcpV4,,
"Sep 1, 2026 12:36:47 PM",ConnectionAttempt,159.223.228.59,61012,,TcpV4,,
"Sep 1, 2026 12:36:53 PM",ConnectionAttempt,35.203.211.132,50474,,TcpV4,,
"Sep 1, 2026 12:37:01 PM",ConnectionAttempt,182.54.23.196,19207,,TcpV4,,
"Sep 1, 2026 12:37:05 PM",ConnectionAttempt,47.84.203.120,50522,,TcpV4,,
"Sep 1, 2026 12:37:11 PM",ConnectionAttempt,47.254.84.155,58410,,TcpV4,,
"Sep 1, 2026 12:37:25 PM",ConnectionSuccess,20.42.65.94,443,v10.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 1, 2026 12:37:25 PM",ConnectionSuccess,51.116.246.105,443,v20.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 1, 2026 12:37:25 PM",ConnectionAcknowledged,20.42.65.94,443,,TcpV4,,
"Sep 1, 2026 12:37:25 PM",ConnectionAcknowledged,51.116.246.105,443,,TcpV4,,
"Sep 1, 2026 12:37:25 PM",SslConnectionInspected,20.42.65.94,443,,Tcp,,
"Sep 1, 2026 12:37:27 PM",SslConnectionInspected,51.116.246.105,443,,Tcp,,
"Sep 1, 2026 12:37:29 PM",ConnectionAttempt,78.128.114.174,57020,,TcpV4,,
"Sep 1, 2026 12:37:51 PM",ConnectionAttempt,130.12.180.246,53539,,TcpV4,,
"Sep 1, 2026 12:37:55 PM",ConnectionAttempt,89.248.172.14,60000,,TcpV4,,
"Sep 1, 2026 12:37:59 PM",ConnectionAttempt,65.49.20.80,56795,,TcpV4,,
"Sep 1, 2026 12:38:03 PM",ConnectionAttempt,196.238.230.132,37234,,TcpV4,,
"Sep 1, 2026 12:38:03 PM",ConnectionAttempt,196.238.230.132,37580,,TcpV4,,
"Sep 1, 2026 12:38:11 PM",ConnectionAttempt,147.185.132.183,53887,,TcpV4,,
"Sep 1, 2026 12:38:13 PM",ConnectionAcknowledged,23.15.3.10,443,,TcpV4,,
"Sep 1, 2026 12:38:47 PM",ConnectionAttempt,78.128.114.46,49423,,TcpV4,,
"Sep 1, 2026 12:38:53 PM",InboundInternetScanInspected,10.2.0.23,161,,Udp,,
"Sep 1, 2026 12:39:07 PM",ConnectionAttempt,95.214.53.157,54358,,TcpV4,,
"Sep 1, 2026 12:39:11 PM",ConnectionAttempt,65.49.20.88,58902,,TcpV4,,
"Sep 1, 2026 12:39:13 PM",ConnectionAttempt,194.164.29.150,34922,,TcpV4,,
"Sep 1, 2026 12:39:15 PM",ConnectionAttempt,85.217.140.4,33691,,TcpV4,,
"Sep 1, 2026 12:39:17 PM",ConnectionAttempt,43.98.165.71,46076,,TcpV4,,
"Sep 1, 2026 12:39:39 PM",ConnectionAttempt,216.180.246.133,21665,,TcpV4,,
"Sep 1, 2026 12:39:41 PM",ConnectionAttempt,184.105.247.211,34752,,TcpV4,,
"Sep 1, 2026 12:39:41 PM",ConnectionAttempt,79.124.49.70,49427,,TcpV4,,
"Sep 1, 2026 12:39:43 PM",ConnectionAttempt,31.132.90.3,55836,,TcpV4,,
"Sep 1, 2026 12:39:59 PM",ConnectionAttempt,147.185.132.16,54223,,TcpV4,,
"Sep 1, 2026 12:40:15 PM",ConnectionAttempt,85.217.140.37,55980,,TcpV4,,
"Sep 1, 2026 12:40:16 PM",ConnectionAttempt,130.12.180.246,37697,,TcpV4,,
"Sep 1, 2026 12:40:19 PM",ConnectionAttempt,77.90.185.16,65105,,TcpV4,,
"Sep 1, 2026 12:40:21 PM",ConnectionAttempt,217.60.78.71,58259,,TcpV4,,
"Sep 1, 2026 12:40:49 PM",ConnectionAcknowledged,20.184.175.8,443,,TcpV4,,
"Sep 1, 2026 12:40:55 PM",ConnectionAttempt,85.217.140.48,60561,,TcpV4,,
"Sep 1, 2026 12:40:57 PM",ConnectionAttempt,3.131.24.55,61234,,TcpV4,,
"Sep 1, 2026 12:41:05 PM",ConnectionAttempt,167.94.146.66,14079,,TcpV4,,
"Sep 1, 2026 12:41:15 PM",ConnectionAttempt,91.231.89.13,60324,,TcpV4,,
"Sep 1, 2026 12:41:19 PM",ConnectionAttempt,66.132.186.232,24424,,TcpV4,,
"Sep 1, 2026 12:41:52 PM",ConnectionAttempt,64.23.198.191,61006,,TcpV4,,
"Sep 1, 2026 12:42:06 PM",ConnectionAttempt,66.132.186.219,46157,,TcpV4,,
"Sep 1, 2026 12:42:12 PM",ConnectionAttempt,130.12.180.246,39589,,TcpV4,,
"Sep 1, 2026 12:42:32 PM",ConnectionAttempt,91.231.89.249,31843,,TcpV4,,
"Sep 1, 2026 12:42:32 PM",ConnectionAttempt,150.107.38.188,50881,,TcpV4,,
"Sep 1, 2026 12:42:38 PM",ConnectionAttempt,176.65.149.188,56384,,TcpV4,,
"Sep 1, 2026 12:43:04 PM",ConnectionAttempt,130.12.180.246,46183,,TcpV4,,
"Sep 1, 2026 12:43:16 PM",ConnectionAttempt,148.204.77.41,59152,,TcpV4,,
"Sep 1, 2026 12:43:18 PM",ConnectionAttempt,65.49.1.155,50059,,TcpV4,,
"Sep 1, 2026 12:43:34 PM",ConnectionAttempt,162.216.150.177,52564,,TcpV4,,
"Sep 1, 2026 12:43:50 PM",ConnectionAttempt,65.49.1.45,57535,,TcpV4,,
"Sep 1, 2026 12:43:56 PM",ConnectionAttempt,20.65.144.103,53648,,TcpV4,,
"Sep 1, 2026 12:44:00 PM",ConnectionAttempt,85.217.140.23,56399,,TcpV4,,
"Sep 1, 2026 12:44:04 PM",ConnectionAttempt,169.228.66.212,32654,,TcpV4,,
"Sep 1, 2026 12:44:16 PM",ConnectionAttempt,85.217.140.11,35620,,TcpV4,,
"Sep 1, 2026 12:44:24 PM",ConnectionAttempt,147.185.132.103,52242,,TcpV4,,
"Sep 1, 2026 12:44:44 PM",ConnectionAttempt,112.245.225.224,41537,,TcpV4,,
"Sep 1, 2026 12:44:56 PM",ConnectionAttempt,80.87.206.19,56715,,TcpV4,,
"Sep 1, 2026 12:45:06 PM",ConnectionAttempt,91.231.89.79,32193,,TcpV4,,
"Sep 1, 2026 12:45:10 PM",ConnectionAttempt,4.227.177.119,50456,,TcpV4,,
"Sep 1, 2026 12:45:18 PM",ConnectionAttempt,130.12.180.246,54807,,TcpV4,,
"Sep 1, 2026 12:45:22 PM",ConnectionAttempt,85.217.140.39,44219,,TcpV4,,
"Sep 1, 2026 12:45:38 PM",ConnectionAttempt,85.217.140.15,37756,,TcpV4,,
"Sep 1, 2026 12:45:54 PM",ConnectionAttempt,66.132.172.124,13838,,TcpV4,,
"Sep 1, 2026 12:46:01 PM",ConnectionAttempt,85.217.140.41,36186,,TcpV4,,
"Sep 1, 2026 12:46:01 PM",ConnectionAttempt,66.132.186.15,44456,,TcpV4,,
"Sep 1, 2026 12:46:01 PM",ConnectionAttempt,85.217.140.43,47440,,TcpV4,,
"Sep 1, 2026 12:46:09 PM",ConnectionAttempt,85.217.140.7,59634,,TcpV4,,
"Sep 1, 2026 12:46:13 PM",ConnectionAttempt,65.49.1.63,44932,,TcpV4,,
"Sep 1, 2026 12:46:13 PM",ConnectionAttempt,92.119.165.164,50000,,TcpV4,,
"Sep 1, 2026 12:46:15 PM",ConnectionAttempt,47.251.127.130,52826,,TcpV4,,
"Sep 1, 2026 12:46:21 PM",ConnectionAttempt,85.217.140.30,60421,,TcpV4,,
"Sep 1, 2026 12:46:21 PM",ConnectionAttempt,216.218.206.82,38678,,TcpV4,,
"Sep 1, 2026 12:46:33 PM",ConnectionAttempt,35.203.211.199,55405,,TcpV4,,
"Sep 1, 2026 12:46:37 PM",ConnectionAttempt,130.12.180.246,59799,,TcpV4,,
"Sep 1, 2026 12:46:37 PM",ConnectionAttempt,162.216.150.254,55566,,TcpV4,,
"Sep 1, 2026 12:46:39 PM",ConnectionAttempt,47.250.52.227,33442,,TcpV4,,
"Sep 1, 2026 12:46:45 PM",ConnectionAttempt,205.210.31.180,54354,,TcpV4,,
"Sep 1, 2026 12:46:49 PM",ConnectionAttempt,65.49.1.166,45836,,TcpV4,,
"Sep 1, 2026 12:47:13 PM",ConnectionAttempt,147.185.132.222,49885,,TcpV4,,
"Sep 1, 2026 12:47:17 PM",ConnectionAttempt,180.149.125.209,54591,,TcpV4,,
"Sep 1, 2026 12:47:27 PM",ConnectionAttempt,81.162.245.51,46896,,TcpV4,,
"Sep 1, 2026 12:47:33 PM",ConnectionAttempt,85.217.140.50,41301,,TcpV4,,
"Sep 1, 2026 12:47:33 PM",ConnectionAttempt,167.172.129.109,38694,,TcpV4,,
"Sep 1, 2026 12:47:37 PM",ConnectionAttempt,119.97.184.93,49338,,TcpV4,,
"Sep 1, 2026 12:47:39 PM",ConnectionAttempt,91.230.168.143,62079,,TcpV4,,
"Sep 1, 2026 12:47:39 PM",ConnectionSuccess,20.42.65.89,443,,Tcp,system,mpdefendercoreservice.exe
"Sep 1, 2026 12:47:41 PM",ConnectionAttempt,85.217.140.46,37269,,TcpV4,,
"Sep 1, 2026 12:47:53 PM",ConnectionAttempt,64.62.156.166,40608,,TcpV4,,
"Sep 1, 2026 12:48:03 PM",ConnectionAttempt,66.240.236.116,52251,,TcpV4,,
"Sep 1, 2026 12:48:03 PM",ConnectionAttempt,216.218.206.71,48418,,TcpV4,,
"Sep 1, 2026 12:48:17 PM",ConnectionAttempt,130.12.180.246,54825,,TcpV4,,
"Sep 1, 2026 12:48:33 PM",ConnectionAttempt,185.136.15.90,41177,,TcpV4,,
"Sep 1, 2026 12:48:43 PM",ConnectionAttempt,20.150.211.153,44424,,TcpV4,,
"Sep 1, 2026 12:48:53 PM",ConnectionAttempt,198.235.24.107,49938,,TcpV4,,
"Sep 1, 2026 12:48:57 PM",ConnectionAttempt,65.49.1.64,42347,,TcpV4,,
"Sep 1, 2026 12:49:27 PM",ConnectionAttempt,91.196.152.239,63380,,TcpV4,,
"Sep 1, 2026 12:49:27 PM",ConnectionAttempt,65.49.1.139,34404,,TcpV4,,
"Sep 1, 2026 12:49:41 PM",ConnectionAttempt,85.217.140.24,38989,,TcpV4,,
"Sep 1, 2026 12:50:01 PM",ConnectionAttempt,45.194.67.45,61011,,TcpV4,,
"Sep 1, 2026 12:50:19 PM",ConnectionAttempt,85.11.167.7,45845,,TcpV4,,
"Sep 1, 2026 12:50:19 PM",ConnectionAttempt,130.12.180.246,34977,,TcpV4,,
"Sep 1, 2026 12:50:21 PM",ConnectionAttempt,65.49.1.125,36714,,TcpV4,,
"Sep 1, 2026 12:50:52 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 1, 2026 12:50:54 PM",ConnectionAttempt,65.49.1.20,37835,,TcpV4,,
"Sep 1, 2026 12:51:02 PM",ConnectionAttempt,192.248.150.180,38146,,TcpV4,,
"Sep 1, 2026 12:51:02 PM",ConnectionAttempt,74.82.47.7,45157,,TcpV4,,
"Sep 1, 2026 12:51:28 PM",ConnectionAcknowledged,4.150.223.101,443,,TcpV4,,
"Sep 1, 2026 12:51:44 PM",ConnectionAttempt,85.217.140.28,36591,,TcpV4,,
"Sep 1, 2026 12:51:46 PM",ConnectionAttempt,185.242.3.226,23415,,TcpV4,,
"Sep 1, 2026 12:51:56 PM",ConnectionAttempt,79.124.59.186,41601,,TcpV4,,
"Sep 1, 2026 12:51:58 PM",ConnectionAttempt,86.54.31.32,23320,,TcpV4,,
"Sep 1, 2026 12:52:04 PM",ConnectionAttempt,85.217.140.27,54904,,TcpV4,,
"Sep 1, 2026 12:52:08 PM",ConnectionAttempt,79.124.58.90,49436,,TcpV4,,
"Sep 1, 2026 12:52:12 PM",ConnectionAttempt,36.234.129.121,49689,,TcpV4,,
"Sep 1, 2026 12:52:14 PM",ConnectionAttempt,185.200.116.41,47814,,TcpV4,,
"Sep 1, 2026 12:52:32 PM",ConnectionAttempt,143.198.110.16,61010,,TcpV4,,
"Sep 1, 2026 12:52:34 PM",ConnectionAttempt,130.12.180.246,41531,,TcpV4,,
"Sep 1, 2026 12:52:42 PM",ConnectionAttempt,216.180.246.133,21665,,TcpV4,,
"Sep 1, 2026 12:53:02 PM",ConnectionAttempt,65.49.1.136,46742,,TcpV4,,
"Sep 1, 2026 12:53:16 PM",ConnectionAttempt,45.63.4.69,58198,,TcpV4,,
"Sep 1, 2026 12:53:28 PM",ConnectionAttempt,66.132.186.155,47453,,TcpV4,,
"Sep 1, 2026 12:53:52 PM",ConnectionAttempt,134.209.219.163,41348,,TcpV4,,
"Sep 1, 2026 12:54:02 PM",ConnectionSuccess,52.168.117.169,443,self.events.data.microsoft.com,Tcp,mac,onedrive.exe
"Sep 1, 2026 12:54:10 PM",ConnectionAcknowledged,13.83.125.1,443,,TcpV4,,
"Sep 1, 2026 12:54:10 PM",ConnectionAttempt,130.12.180.246,43017,,TcpV4,,
"Sep 1, 2026 12:54:40 PM",ConnectionAttempt,162.216.149.218,55328,,TcpV4,,
"Sep 1, 2026 12:55:25 PM",ConnectionAttempt,130.12.180.246,48726,,TcpV4,,
"Sep 1, 2026 12:55:45 PM",ConnectionAttempt,85.217.140.9,43331,,TcpV4,,
"Sep 1, 2026 12:56:13 PM",ConnectionAcknowledged,85.210.196.11,443,,TcpV4,,
"Sep 1, 2026 12:56:23 PM",ConnectionAttempt,185.224.128.16,44407,,TcpV4,,
"Sep 1, 2026 12:56:29 PM",ConnectionAttempt,85.217.140.42,52478,,TcpV4,,
"Sep 1, 2026 12:56:29 PM",ConnectionAttempt,79.124.59.78,61000,,TcpV4,,
"Sep 1, 2026 12:56:41 PM",ConnectionAttempt,91.230.168.135,51072,,TcpV4,,
"Sep 1, 2026 12:56:51 PM",ConnectionAttempt,20.168.10.169,42333,,TcpV4,,
"Sep 1, 2026 12:56:53 PM",ConnectionAttempt,85.217.140.5,35123,,TcpV4,,
"Sep 1, 2026 12:57:07 PM",ConnectionAttempt,66.132.186.207,33169,,TcpV4,,
"Sep 1, 2026 12:57:23 PM",ConnectionAttempt,85.217.140.10,49290,,TcpV4,,
"Sep 1, 2026 12:57:27 PM",ConnectionAttempt,216.218.206.99,53452,,TcpV4,,
"Sep 1, 2026 12:57:41 PM",ConnectionAttempt,85.217.140.50,51556,,TcpV4,,
"Sep 1, 2026 12:57:47 PM",ConnectionAttempt,79.124.59.78,61000,,TcpV4,,
"Sep 1, 2026 12:57:51 PM",ConnectionAttempt,162.216.149.246,54494,,TcpV4,,
"Sep 1, 2026 12:57:53 PM",ConnectionAttempt,130.12.180.246,39828,,TcpV4,,
"Sep 1, 2026 12:57:55 PM",ConnectionAttempt,162.216.149.225,55267,,TcpV4,,
"Sep 1, 2026 12:58:03 PM",ConnectionAttempt,147.185.133.41,53453,,TcpV4,,
"Sep 1, 2026 12:58:19 PM",ConnectionAttempt,85.217.140.12,35629,,TcpV4,,
"Sep 1, 2026 12:58:42 PM",InboundConnectionAccepted,216.218.206.67,48888,,Tcp,system,lsass.exe
"Sep 1, 2026 12:58:43 PM",ConnectionAttempt,216.218.206.67,48888,,TcpV4,,
"Sep 1, 2026 12:58:47 PM",ConnectionAttempt,107.173.37.138,48504,,TcpV4,,
"Sep 1, 2026 12:58:49 PM",ConnectionAttempt,130.12.180.246,46787,,TcpV4,,
"Sep 1, 2026 12:58:59 PM",ConnectionSuccess,4.150.223.101,443,v10.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 1, 2026 12:58:59 PM",ConnectionSuccess,20.50.201.206,443,v20.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 1, 2026 12:59:00 PM",ConnectionAcknowledged,20.50.201.206,443,,TcpV4,,
"Sep 1, 2026 12:59:00 PM",SslConnectionInspected,20.50.201.206,443,,Tcp,,
"Sep 1, 2026 12:59:04 PM",ConnectionAttempt,79.124.58.18,49429,,TcpV4,,
"Sep 1, 2026 12:59:04 PM",ConnectionAttempt,193.163.125.119,37738,,TcpV4,,
"Sep 1, 2026 12:59:04 PM",ConnectionAttempt,158.94.209.62,41637,,TcpV4,,
"Sep 1, 2026 12:59:08 PM",ConnectionAttempt,91.230.168.91,20734,,TcpV4,,
"Sep 1, 2026 12:59:08 PM",InboundConnectionAccepted,20.168.10.169,59944,,Tcp,system,ntoskrnl.exe
"Sep 1, 2026 12:59:10 PM",InboundInternetScanInspected,10.2.0.23,139,,Tcp,,
"Sep 1, 2026 12:59:16 PM",ConnectionAttempt,172.110.223.173,43242,,TcpV4,,
"Sep 1, 2026 12:59:32 PM",ConnectionAttempt,85.217.140.36,41026,,TcpV4,,
"Sep 1, 2026 12:59:50 PM",ConnectionAttempt,199.45.154.186,35897,,TcpV4,,
"Sep 1, 2026 12:59:56 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 1, 2026 1:00:02 PM",ConnectionAttempt,65.49.20.80,36998,,TcpV4,,
"Sep 1, 2026 1:00:04 PM",ConnectionAttempt,34.93.55.177,45432,,TcpV4,,
"Sep 1, 2026 1:00:06 PM",ConnectionAttempt,94.154.43.250,41681,,TcpV4,,
"Sep 1, 2026 1:00:12 PM",ConnectionAttempt,183.94.199.173,18609,,TcpV4,,
"Sep 1, 2026 1:00:14 PM",ConnectionAttempt,91.230.168.123,22879,,TcpV4,,
"Sep 1, 2026 1:00:16 PM",ConnectionAttempt,77.90.185.78,54999,,TcpV4,,
"Sep 1, 2026 1:00:20 PM",ConnectionAttempt,147.185.133.52,50904,,TcpV4,,
"Sep 1, 2026 1:00:28 PM",ConnectionAttempt,198.235.24.93,51843,,TcpV4,,
"Sep 1, 2026 1:00:32 PM",ConnectionAttempt,188.241.120.4,55917,,TcpV4,,
"Sep 1, 2026 1:00:42 PM",ConnectionAttempt,34.180.113.115,45432,,TcpV4,,
"Sep 1, 2026 1:00:43 PM",InboundConnectionAccepted,34.156.156.224,37462,,Tcp,network service,mysqld.exe
"Sep 1, 2026 1:00:44 PM",InboundConnectionAccepted,34.76.237.68,39790,,Tcp,network service,mysqld.exe
"Sep 1, 2026 1:00:44 PM",ConnectionAttempt,34.156.156.224,37462,,TcpV4,,
"Sep 1, 2026 1:00:44 PM",ConnectionAttempt,130.12.180.246,46488,,TcpV4,,
"Sep 1, 2026 1:00:44 PM",ConnectionAttempt,34.76.237.68,39790,,TcpV4,,
"Sep 1, 2026 1:00:44 PM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 1, 2026 1:00:44 PM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 1, 2026 1:00:46 PM",ConnectionAttempt,121.61.245.24,55585,,TcpV4,,
"Sep 1, 2026 1:01:16 PM",ConnectionAttempt,167.94.145.25,22006,,TcpV4,,
"Sep 1, 2026 1:01:30 PM",ConnectionAttempt,34.197.70.90,61234,,TcpV4,,
"Sep 1, 2026 1:01:38 PM",ConnectionAttempt,85.217.140.53,46574,,TcpV4,,
"Sep 1, 2026 1:01:40 PM",ConnectionAttempt,45.66.157.12,11617,,TcpV4,,
"Sep 1, 2026 1:01:40 PM",ConnectionAcknowledged,4.150.223.103,443,,TcpV4,,
